"","logFC","logCPM","PValue","FDR"
"TBCC",-0.065837099507916,4.66500545879472,0.24588873749252,0.442055573191784
"FOSL1",-0.17791979641629,5.45706111112022,0.245903772269303,0.442055573191784
"LRRC45",-0.0875641849323001,5.5646006490794,0.245942467983066,0.44207929100855
"ZNF292",0.0876396340205367,5.17340383270608,0.245992306859058,0.442102520233328
"FKBPL",-0.085017155100061,3.62149141669596,0.246013250686707,0.442102520233328
"UNC80",0.282213659285252,-1.26864351475755,0.246031901510869,0.442102520233328
"IDE",0.0653309257957383,5.4288611664701,0.246198973336701,0.442322513510577
"RPS4Y1",-0.319753561459531,7.2226126638815,0.246205360995879,0.442322513510577
"NACC1",-0.0621881664564974,6.74901242659913,0.246245080970735,0.442348028873336
"IER3IP1",0.0638924533690535,5.76907459005355,0.246281147257541,0.442366976241787
"ZNF383",-0.0745882081090553,3.32461267511386,0.246591910393876,0.442879275453568
"SMTN",-0.117718830052582,6.57522714362959,0.246666402632362,0.442967169753652
"C12orf60",-0.0993271375787945,0.574542990894396,0.246721838432814,0.443020827556746
"SLC51A",-0.135870469109177,2.41607884625385,0.246778524845647,0.443076719647778
"PA2G4",-0.0701260087744139,7.78360755689749,0.246836083601806,0.443114179632926
"ZNF677",-0.184783389688734,2.80581041498862,0.246850512415066,0.443114179632926
"KY",0.200474417229327,-1.98938522201248,0.246974552885337,0.44329093748885
"STK36",-0.0953079605702584,4.61466428072626,0.247084532062217,0.443442422952535
"ADGRB2",0.160085430858314,3.64836938482566,0.247146779669079,0.443508222108021
"TMTC3",0.0888429261465417,5.39676541513273,0.247201014924002,0.443559630856803
"NAPEPLD",0.0692929674455878,4.07382048968013,0.247249333960994,0.443600414429087
"C2orf81",-0.12774069072774,3.08489568062422,0.247294111527277,0.443634836316397
"CABLES1",-0.147706381323863,3.7441570473897,0.247328224428186,0.44365012111575
"MRPL11",-0.0816163735009441,5.81650520913982,0.247384587735734,0.44370531075002
"ZNF85",-0.119971354601106,2.82868226375177,0.247428266090322,0.443737739776095
"SLCO6A1",0.303420344638855,-1.10340940823228,0.247557850492691,0.443924210022841
"RNF223",-0.200346877048573,3.48186267652811,0.247587447883129,0.443931362128055
"AAED1",0.121654108576986,3.43624233551664,0.247646789338424,0.443984143598218
"NCOR2",0.0746488478967467,7.21196617063396,0.247668108946915,0.443984143598218
"OCIAD1",-0.0547728611295157,6.76345497753209,0.247718121002773,0.444027880010658
"FASTKD5",0.0677658790417588,4.39729729847529,0.247887298381293,0.444267044605482
"SSBP2",0.115306425777602,3.86904029534137,0.247909407307254,0.444267044605482
"BCAP29",0.0655091056375044,5.67790012238104,0.247928433199506,0.444267044605482
"CYB5RL",0.09884795549095,1.24288975754729,0.24798163618552,0.444308178610558
"POLR1D",-0.0643352090095614,6.95709215400683,0.248002649912648,0.444308178610558
"RAD51AP2",0.265922236244193,-2.0643232508697,0.248087411377584,0.444414103154946
"CALB1",-0.397562971533,4.6459843526292,0.248323446785672,0.444790964045219
"ARHGAP26",-0.115580791959543,4.15696128669934,0.248375803333724,0.444838779914258
"ALG14",-0.0639636878321402,3.30794395873829,0.248411899353604,0.444857466456066
"SH3GL2",-0.352864594181548,2.07401062458463,0.248463138833057,0.444903265331168
"ETV4",0.158475567998157,5.40231356272064,0.248534978419575,0.444985937916064
"MRPL18",-0.0558740020534542,5.79448098182612,0.24875099698808,0.445317830916736
"RBM46",0.397433536434294,-3.42913963629247,0.248785231895108,0.445317830916736
"ZDHHC6",-0.0569935198618273,5.4304874456727,0.248801159069102,0.445317830916736
"PCBP3",-0.19727880615097,0.486911666546316,0.248847246030368,0.445317830916736
"MEIOC",0.139188609394903,-0.819118508517698,0.248848793082805,0.445317830916736
"AFF4",0.0720098867984899,6.32907680636794,0.248992842827838,0.445529617095434
"PTBP3",0.0744662684067456,7.48268016670494,0.24902272344779,0.445537094743259
"MRPL15",-0.0661940585458353,6.05861516591703,0.249051505843453,0.445542606170924
"PTGS2",-0.209713056914545,6.17464258495436,0.249113433555849,0.445607405911737
"SYAP1",-0.0538775965293574,6.33324952796642,0.249159895499333,0.445644530383919
"DHX40",0.0704033055959491,5.78616800280887,0.249291640286833,0.445828950023153
"MTA2",-0.0525819338279426,7.49577781548458,0.249314441391661,0.445828950023153
"LNX2",0.0831785975893794,4.5690824342331,0.249433104029822,0.445995137530372
"PRSS45",0.251087328901181,-0.207296956233574,0.249497109231807,0.44604564644735
"CXorf56",0.0578299761973656,4.79343650294393,0.249512814167866,0.44604564644735
"ARHGEF15",-0.123188490418053,3.16685685588389,0.249708192162724,0.446348887517099
"DCAF12L1",-0.410309826466982,-3.64546543853974,0.249777380290265,0.446426527201954
"SHARPIN",-0.0667029606834717,6.46624092835651,0.249861632939458,0.446531072887166
"ZMYM4",0.0504478135403898,5.77421194991626,0.249890372954873,0.44653639987349
"SEC61A1",0.0497220341478657,8.9012643876704,0.249930935758904,0.44656285007015
"VHL",-0.0839383663600554,5.8880703289192,0.250060866957265,0.446748956890053
"MAPK6",0.097630649570263,6.1945621643744,0.250088797944034,0.446752814546561
"ADAMTS5",0.149606907215242,2.40357217666583,0.250237092113216,0.446971663243957
"HPX",0.17022659940763,-0.194299966749114,0.250273920063226,0.446991387213685
"COMMD3",-0.0712141000549085,4.78250178206097,0.250450042581104,0.447232343624274
"NVL",0.0561440871220165,4.63993841690408,0.250460432183701,0.447232343624274
"HIST1H2BF",-0.219340050077217,-0.644781403868883,0.250499978122556,0.447251917085361
"YIF1A",0.0720022096017796,6.35130612020893,0.250522994802357,0.447251917085361
"DMXL1",0.0735886933011697,4.60869601459416,0.250579750643987,0.447307175101794
"CREB3",-0.0708347697906566,5.65443189540322,0.250685924459973,0.447394451361421
"DCTN3",0.0732896410712664,5.57704228517806,0.250700013250225,0.447394451361421
"RB1",0.104370014971832,5.50363140516388,0.250706068677522,0.447394451361421
"KCNC4",0.133433059117704,2.89976887888245,0.250770288176018,0.44744804465924
"ECHDC3",-0.249231635547136,2.25886841341018,0.250787724367417,0.44744804465924
"OGN",0.307010314720714,1.87713674123865,0.250827303295697,0.44745915945093
"FAM60A",-0.0878587222601928,5.98107416111026,0.250845578975722,0.44745915945093
"CRADD",-0.0756037150153122,2.99694814238274,0.251017717510119,0.447720149504878
"CASKIN1",0.219133655526387,0.266694421444282,0.251086626831516,0.447796983140363
"MEOX1",0.199003124718682,1.33619296459199,0.251114842595194,0.447801234069302
"TARS",0.0874032006556878,6.77709842247176,0.25120482228037,0.447915613477702
"RPF1",-0.054410904221337,5.20495241435306,0.251265890393858,0.447976216232192
"IKZF4",-0.0753832171427405,3.18983984474918,0.251290494758687,0.447976216232192
"LRPAP1",-0.0814404343063251,7.48416880405059,0.251348596079523,0.447997740252922
"BTNL9",-0.217953125187456,2.69895775839475,0.251374954865865,0.447997740252922
"CTAGE4",0.189672519867114,-1.53214957983764,0.251380099188934,0.447997740252922
"SEC61A2",0.0837896541940121,3.28708911628285,0.251424792232054,0.448031329496573
"ZDHHC4",0.0625301585603752,5.32247898090803,0.251471352564458,0.448033001850064
"MRPL10",0.0502672573471182,5.666352079069,0.251477421863347,0.448033001850064
"MYEF2",0.211512712319461,2.74073364208699,0.251504632272289,0.448035433197013
"C8orf76",-0.0653804930188285,3.37041431334267,0.251610066825126,0.448131553777356
"IK",-0.0435537697908308,6.73257177192553,0.251622459373572,0.448131553777356
"HS3ST6",-0.316155520216986,2.56042451151629,0.251636143320957,0.448131553777356
"NADK",-0.0521125954758382,6.17975767864711,0.251778561093282,0.448339122398772
"ERC2",0.218634352342273,-0.0948543646308129,0.251821816132668,0.448370088605156
"TMEM120B",-0.0667676431561189,4.08050116668651,0.251962299740969,0.448574146658077
"FRMPD4",-0.346761638456995,-0.671494659773597,0.252255257607539,0.449049588275486
"SERF1B",-0.102273512985608,-1.05286648328432,0.252377447107976,0.44907669149777
"CSPP1",0.0731788625660598,3.91222329338549,0.252388183433134,0.44907669149777
"KIF17",-0.147577058469658,0.551332068039193,0.252407394920936,0.44907669149777
"RORB",0.245888424741699,0.0145211629585085,0.252411860514904,0.44907669149777
"ZNF746",0.0604487294252617,4.57797181462597,0.252421613506818,0.44907669149777
"FOXF1",0.164550620870763,3.64265679881269,0.252425917620667,0.44907669149777
"RPL7L1",0.0623897377329817,6.86875882385799,0.252493163771144,0.449150230269142
"MT-ND2",-0.134117811055075,12.5596237137403,0.252537029892164,0.449182168395307
"ALS2CR12",0.126619727807562,-1.81425666625026,0.252765562923583,0.4495212611805
"CCDC25",0.0653665307117264,5.07098100957669,0.252779535851602,0.4495212611805
"GATA4",0.399113972754463,-0.209265075394722,0.252850889997771,0.449560988497222
"EVA1A",0.216083905574762,2.56410349657288,0.252853743169767,0.449560988497222
"S100A8",0.318919948431854,9.34112188149071,0.252987252783169,0.449723324849366
"ORMDL2",-0.0670549808927705,5.33764162962983,0.252996934752294,0.449723324849366
"BPI",0.235240889371205,-2.27655803161579,0.253030016218094,0.449736012625927
"TMEM231",0.0890673596363322,3.13383929194189,0.253249618300946,0.450080185897775
"ZNF831",-0.208828113750989,0.0682880214891059,0.253381511436631,0.450233365768797
"LTA4H",-0.0670427790568835,6.72682012830164,0.253387754049056,0.450233365768797
"CYFIP1",0.0608564736114681,7.13754165453445,0.253487281184446,0.450333419551454
"C9orf152",-0.25902267131403,1.7275958272154,0.253496020074017,0.450333419551454
"CFAP157",0.100239906763967,1.07840432668946,0.253522827745522,0.450334892813672
"LPCAT1",0.130017634694697,7.23010225201832,0.253552976605311,0.450342300148879
"PAPLN",0.148163281094327,3.93816829989777,0.253637165829564,0.450445678686149
"ZNF300",-0.187887926368791,3.49512034273484,0.25375596847371,0.450604261481462
"ADAMTS16",0.235899995430048,1.86580847595601,0.253799211178736,0.450604261481462
"VSTM1",-0.277876254993211,-2.629810680707,0.253804442405826,0.450604261481462
"SF3B4",-0.0612831472999105,7.0965262963839,0.2538533901782,0.450645009599499
"WFS1",-0.0938869652861294,6.18499660458569,0.253935439265614,0.450744505393141
"RPGR",-0.076377272058555,3.0238084844697,0.253992994155742,0.450800507186423
"MGME1",0.0657611101345345,5.09514716123244,0.254060715258741,0.450860978468307
"CHD6",0.0840960562031951,5.92303997475323,0.254079082703022,0.450860978468307
"GATA1",-0.17881603135417,-2.79337315510974,0.254204875708097,0.451038026653006
"OAF",-0.102171710006095,5.34176107301931,0.254429571209419,0.451390504238591
"PHKG2",-0.0727411702623089,5.41804991141391,0.254651123490733,0.451635708363425
"TXNDC5",0.111414601486033,2.55338748057721,0.25465324430565,0.451635708363425
"MLXIPL",0.237965087880503,1.51407086090446,0.254674481469146,0.451635708363425
"OIP5",0.109097045954062,2.24215327923192,0.254680106282375,0.451635708363425
"CXorf57",-0.189101731970898,4.46584674587865,0.254698049319922,0.451635708363425
"ACRBP",-0.141158827242682,1.61509915009229,0.254930554312247,0.451994971604957
"SOX15",-0.239919300396032,4.59511433066557,0.254974214793476,0.451994971604957
"RTN1",0.190136726947741,1.44516290154223,0.255001024868018,0.451994971604957
"DONSON",0.0892054254941953,4.66374745419473,0.255004950810296,0.451994971604957
"ZCCHC11",0.0749067658729632,4.9624382099764,0.255036796746355,0.452005201063088
"S100A5",-0.205932359353637,1.08483102772728,0.255097887735119,0.452067254537753
"ZNF703",-0.15728723753054,6.36628814352629,0.255142011453294,0.452083583116112
"TSNARE1",-0.0859631433041995,4.01420313049697,0.255178081952757,0.452083583116112
"MOV10L1",-0.211275711303404,-0.115850609354484,0.255185339532227,0.452083583116112
"ZPLD1",0.278479900258463,-1.35996060793802,0.255236455533154,0.45212226213744
"ODC1",0.134923828055264,6.55352670200592,0.255259335421928,0.45212226213744
"ADCY4",-0.112977352525058,2.91019640895762,0.255734456592611,0.452848695920625
"SERPINE1",0.18568498071417,8.19154591593765,0.255736056224778,0.452848695920625
"BAG2",0.139760647939964,3.89216001981487,0.255747835769421,0.452848695920625
"DMP1",-0.232097509712599,-2.43287942958271,0.255793339035252,0.452883008086619
"ACAD8",-0.0670177048076648,4.55829199275956,0.255828593507145,0.452899169571728
"PLEKHA5",-0.0864950364290076,5.38212142703139,0.256033906718813,0.453214377351061
"TRIM2",-0.135244770477144,5.32212521605505,0.256058933474259,0.453214377351061
"SLC8A1",0.143219971141389,3.49998562748384,0.256151824124577,0.453328582862196
"GPR50",0.470396024677718,-3.28335008655993,0.256175759891438,0.453328582862196
"LILRB1",-0.188665074708322,2.5389963111615,0.256282300943266,0.453470826462337
"TMEM69",-0.0589730908561938,5.36689215982185,0.256322185001035,0.453495108899055
"SLC25A25",-0.100066373889146,4.32212605838257,0.256429763353011,0.453607377828833
"DDX56",-0.0556201283396145,6.71589191603862,0.256437975351749,0.453607377828833
"FAM135B",0.31264554965837,-2.58492576072795,0.256743466826046,0.454101417960362
"ARSH",-0.223214058276323,-2.20524828544684,0.25691336530564,0.454268210530669
"EMP2",-0.118014931860131,8.01838635683506,0.256914274976207,0.454268210530669
"MRPL51",-0.0672230999363824,6.83194111597003,0.256916385119278,0.454268210530669
"ZNF865",-0.0695430613747848,4.67355597392854,0.256963947429532,0.454305969269856
"SNTG1",-0.344813607296602,1.3727899453535,0.257046402676471,0.454391282416726
"FGD4",0.0943053564585738,3.64442253853952,0.257064626862465,0.454391282416726
"RNPEP",-0.0646212929542229,6.79771910431361,0.257172219376806,0.454492295735827
"HEATR9",0.188876859481112,-2.40093863329124,0.257175369534582,0.454492295735827
"MRGBP",0.066536165853336,5.09932668084452,0.257224896212217,0.454492295735827
"IL34",0.166789272642516,2.26465194306409,0.257232505579493,0.454492295735827
"COX7A2L",-0.053029413911758,6.52896575323465,0.25725286447995,0.454492295735827
"SNRPA1",-0.0608022113572054,5.52591880003989,0.257404345401856,0.454667970570279
"SYNE4",-0.17131225655007,4.08845934972904,0.257404757033558,0.454667970570279
"NFIL3",0.107387300842202,5.00374306343491,0.257487773279133,0.454768267936197
"CD5L",-0.321604807276473,-3.37960244142677,0.257520680401532,0.45478005244097
"ZER1",-0.0554290401319049,6.03484731252777,0.2575784361552,0.45483571261591
"ZNF490",0.0967911632101306,-0.0814229436128805,0.257749192310779,0.455061148977478
"PHAX",0.0541688518770083,4.97843400571852,0.257758605238527,0.455061148977478
"CAPN7",-0.063360811686007,5.00393779645623,0.257834173106504,0.455131882520722
"CDC34",-0.078767013839279,6.27212219660927,0.257851180746236,0.455131882520722
"STK26",0.0950893142964962,4.86205480214135,0.257887174622166,0.455149070665368
"RALA",0.0680499125011644,6.20342360483748,0.257994924185588,0.455175621346009
"NCKAP5L",-0.0755500531772803,5.23371710842238,0.257999455309595,0.455175621346009
"TAGLN2",0.103031728046996,10.22401246758,0.258000348566268,0.455175621346009
"RALGAPB",0.0609067872784351,6.49127945057856,0.258028340808477,0.455175621346009
"DNASE1L2",-0.153939279818747,0.839971143244486,0.258033506257123,0.455175621346009
"FBXL4",0.0625963905542046,4.24212303821316,0.258298849056096,0.455597328895749
"RPS13",-0.0750728401027718,8.47121963027038,0.258352544283292,0.455635842876233
"CD300LF",-0.178567464139993,1.28919948511683,0.25837325269532,0.455635842876233
"CLUL1",-0.203194957295267,-0.788092202516646,0.258441408169244,0.455676089986265
"CKM",-0.20815736206771,-0.036248834809993,0.25844864821142,0.455676089986265
"CXCL17",0.246050061657401,6.40156176303362,0.258502089909853,0.455691480782172
"LASP1",0.0714468906077826,8.3602228300067,0.258509952236047,0.455691480782172
"C1GALT1",-0.0839658518818085,5.02611032841399,0.258772180027089,0.456078464948059
"PSMA4",-0.0603862240160432,7.38162429221397,0.258782104483941,0.456078464948059
"FHL3",0.0986561596704384,4.73418023622393,0.258888956553236,0.456157814497671
"ANXA2",0.117349495085133,10.0905873139519,0.258891094944454,0.456157814497671
"WBP2",-0.0525006885527612,7.15933752679642,0.258913383768592,0.456157814497671
"TMBIM6",-0.059738747453396,9.93195135753092,0.258932385039347,0.456157814497671
"CWF19L2",-0.0745146866838629,3.79686836602038,0.259026140363159,0.456276612457612
"NUDT7",0.145171222125183,0.497992784836432,0.259200292831597,0.456536992098734
"ST3GAL3",0.083486875788842,3.34964143856649,0.259246329238619,0.456571687224572
"FAM57B",0.267001800135921,-0.0210624633446252,0.259298272711544,0.456614091985311
"ATAD3A",0.0762503809151144,5.63415846819668,0.25932308829509,0.456614091985311
"RBM34",-0.0632069219919793,1.15130863768779,0.259445939580499,0.456784010017058
"PCDHGB4",0.208670736916403,-0.088531389522655,0.25953706452155,0.45689804138124
"CTNND1",0.0788859106446352,8.67169411922714,0.259625651097828,0.457007581415602
"B3GAT2",0.132423555855985,-0.533033193584256,0.259773208957793,0.457160247586862
"ACTN3",0.188960481075926,-2.7764842244959,0.259778560915241,0.457160247586862
"SEMA5A",-0.194545229839374,6.71824141472002,0.259791496912499,0.457160247586862
"ESYT3",0.171370787682842,1.11943839438634,0.259885721045926,0.457279636046603
"SLC7A8",0.148691126890784,6.11383228405203,0.260041931284397,0.457508056309248
"NDUFAB1",-0.0667818053146983,5.89358504218593,0.260100889813214,0.457563607361889
"TAX1BP1",-0.0613320436827494,7.51659131094963,0.26012629654176,0.457563607361889
"COX10",-0.0617884483163881,4.06280925499902,0.260339432327576,0.457892051481182
"NUP62",0.0540356777651049,6.73545223867766,0.260411136963797,0.457939858628247
"AVPR1B",0.297548527281478,-3.12068083395614,0.26041944772756,0.457939858628247
"ITGB5",0.109554056248266,7.31480993528406,0.260507771150586,0.458048708073375
"SSBP3",0.0815248781639015,5.89587878226217,0.260586543290978,0.458140743199706
"WNT10A",0.231029521523056,4.10365576025407,0.260691868068209,0.458279437477173
"VPS11",-0.0529539679773076,5.48329847715958,0.260749993433589,0.458323966326856
"AMBRA1",0.0540347828105317,5.14738146184684,0.260770076716572,0.458323966326856
"KRT83",-0.31987871033828,0.48578891155613,0.260922187930321,0.458527283647217
"BNIP3",0.146302287621648,5.09842535809494,0.260944563983575,0.458527283647217
"INTS11",-0.060109154170989,6.96915607695963,0.260965109920014,0.458527283647217
"HOMER1",0.096386881952508,3.86423516190567,0.261113519750661,0.458741549090678
"INPP1",-0.116328084900494,5.12396119476336,0.261204256135478,0.45881994847052
"LRRC18",0.248312032983637,-3.06858042125774,0.261240077478402,0.45881994847052
"DPH1",-0.064704482100144,4.2654997586236,0.261255821091877,0.45881994847052
"TXNDC15",0.0566811310423763,5.27037301539149,0.261264015653447,0.45881994847052
"EPHX3",-0.248536876559848,4.67945423167609,0.261308030289537,0.458850760237957
"NAB1",0.0940065268784806,5.5594788660941,0.2614276923684,0.458975736443833
"GCN1",-0.0621034355201517,7.49552715762893,0.261432155849231,0.458975736443833
"LAPTM5",-0.162572498946586,7.34577783232117,0.261474486308468,0.459003566598208
"APLP2",0.0741750433761001,9.43141906956317,0.26158136034404,0.45914468221587
"HTR1D",-0.242081874624025,1.16559620945576,0.261691786122881,0.459290699827959
"PPARG",-0.182969153701577,7.10400376709033,0.261736888220185,0.459290699827959
"ZNF385B",0.286673524735234,0.144656494512532,0.261744033666017,0.459290699827959
"CEP95",-0.0687801928482493,5.12323759656193,0.261871212461695,0.45942697456988
"SYDE2",-0.119113386292683,2.19876702923683,0.261874700647533,0.45942697456988
"HDAC8",-0.0521627933078101,4.42194080576433,0.261917559448126,0.459455666164062
"CNPY1",0.439467473902403,-3.23009738787757,0.261990509802767,0.459499026122612
"FAM83G",0.119606705368027,5.28633708800471,0.261995291271756,0.459499026122612
"GIGYF2",0.0571967151346674,5.6925300123758,0.2620783906945,0.459539326876167
"SLC25A5",0.0751357698522548,8.3495937321843,0.262093253954423,0.459539326876167
"TRIM25",0.0869640147729351,5.69034359075951,0.262097797797788,0.459539326876167
"AP3M2",-0.08007218994827,4.85531315262219,0.262269479000632,0.459695782966085
"PTGIR",-0.1410031974376,1.20243287467896,0.262277202457548,0.459695782966085
"APOH",0.448603811927685,-0.754363186411652,0.262282615684879,0.459695782966085
"NTNG2",0.152460354507164,0.929889916491706,0.262293105815838,0.459695782966085
"EVPL",-0.146708009597486,8.31816944510663,0.262351770041206,0.45969721729914
"MADCAM1",-0.130779097880252,-0.76744067069238,0.262360446001134,0.45969721729914
"UFL1",0.0768352328000693,5.29914824570906,0.262386333744748,0.45969721729914
"P2RX2",-0.280818295591672,-0.936285869261572,0.262405181207482,0.45969721729914
"P2RX4",-0.0961544505839267,4.6622213682861,0.262432362182718,0.45969721729914
"PLPP3",-0.100169401763841,5.57148296087697,0.262468798563212,0.45969721729914
"TRIM5",-0.0794260691847895,4.64857690627882,0.262479553321424,0.45969721729914
"NOX5",-0.192786506359888,0.86605688071815,0.262521394159434,0.459724049677118
"SGK3",0.0676460206186622,2.73344189499532,0.262645429276173,0.459894799646712
"KLHL15",0.0745482296353982,3.07687113407433,0.262720118458064,0.459979118621406
"CCSER1",-0.188759743780892,2.88862777655083,0.262848910915641,0.460158136813032
"FAM47E",-0.152588523253989,0.65179984267497,0.262928188855889,0.460250444695227
"FCRLB",-0.219147791763859,4.3935215510083,0.263004379772437,0.460337330710338
"CPSF7",0.0437992808746787,6.5949658301526,0.263143609369301,0.460534524827544
"KCND1",0.11638992805396,2.20422423147779,0.263180181893259,0.46055203443566
"STAC",0.217527724542249,1.03321943200376,0.263255356557961,0.460614897760103
"SAA1",-0.327478774216317,5.18265427881778,0.263284946077447,0.460614897760103
"SUB1",0.0679897611297738,7.19683014300286,0.263295818973456,0.460614897760103
"ATP5SL",0.0502713652258193,5.53447499584946,0.263558404735235,0.461027744307296
"SFTPB",0.387185060857955,2.57030412372516,0.263657934200455,0.461155311206225
"PLA2G5",0.20811438281469,0.893192781884243,0.263710199310453,0.461195778327877
"ACSL3",0.0802206796992784,6.5584833359323,0.263764768917517,0.461195778327877
"EXOSC2",0.0654540393204369,4.87730536189496,0.263782018945022,0.461195778327877
"NEPRO",0.0486680384753076,5.36750123399881,0.263787490171381,0.461195778327877
"KCTD2",0.0549497107986021,5.4909729122609,0.263840793586785,0.461242452281859
"COX7A1",-0.149897130445182,2.56189202744708,0.263946694926323,0.461381058439831
"CCDC77",0.0796652628920116,3.58303377267878,0.264012123684553,0.461448897365571
"PHIP",0.0717605251664463,5.70114421231268,0.264082806475912,0.461512421281652
"HOXA3",-0.117527408314297,3.23766717338758,0.264101714399422,0.461512421281652
"ATP5S",-0.0586763649620521,4.29561846242251,0.264172060063188,0.461588817779998
"ZCCHC12",-0.254811336542159,-0.301192523016155,0.264266898647748,0.461707991136737
"DLC1",-0.128507094690466,4.44729895377286,0.264412714426125,0.461916195160423
"RPS6KA2",-0.109452088781069,4.7316221369553,0.264582728329437,0.462166625916041
"PCNX2",-0.0967993358598859,4.02921171757158,0.264641416431774,0.462222564619124
"ZC3HC1",0.0544078539175027,4.22005110765287,0.264692910930908,0.462265928973131
"CD82",0.141113459733944,6.74222733185682,0.264734441426348,0.462291884972876
"SAMD5",0.192102536355895,2.21636168350806,0.26484044266754,0.462420705292304
"CMTM3",0.114756509234757,5.82330803678476,0.264869483753547,0.462420705292304
"HIST1H2BK",-0.144208934851015,4.75367124994222,0.264904946006845,0.462420705292304
"C1QTNF6",0.142502779989201,6.00036875111106,0.264914913427047,0.462420705292304
"C1orf106",-0.129961648327195,5.81509112107424,0.264955140411132,0.462444357533928
"AGTPBP1",0.0808326533769373,3.7007198997246,0.264989231122656,0.462457296034556
"ARL5B",-0.080034869957526,5.47071622274106,0.265200899876955,0.462780108653817
"C16orf95",0.0888111528967822,0.57720596795976,0.265421759466822,0.463118892839191
"BARX1",0.304109227280597,2.53988216172718,0.265503580069262,0.463196868513135
"RNF7",-0.052967858386126,6.39767784245158,0.265519889380734,0.463196868513135
"RGN",0.20068187457003,0.416726984079968,0.265682842985406,0.463404723614952
"GLRA4",-0.290392700213286,-3.06828133591632,0.265722771706866,0.463404723614952
"ANO10",-0.0625967077773531,5.51572423066504,0.265743588978066,0.463404723614952
"NPRL3",-0.0581781814748642,5.57105493981964,0.26574596812554,0.463404723614952
"PVR",0.0962439698427361,5.72305262567666,0.265775386167241,0.463409406478488
"GMEB1",-0.0507312001854684,4.55479236563646,0.265813874340445,0.463429901608329
"PADI1",-0.256743614255329,4.45512932588916,0.26588358643189,0.463504824094611
"TRIAP1",-0.0600773912951905,5.09909293969198,0.266064652444569,0.463773831083619
"ENTPD4",-0.0756440471783286,5.59939866396856,0.266138607911967,0.463856099754067
"WISP2",-0.261338710824176,2.95675906719527,0.266228796905325,0.46396664264138
"PEX26",0.0545120091340495,5.77614613505141,0.26627101062234,0.463993563443734
"MAML3",-0.113356384587893,4.24719419831902,0.266311376372799,0.464017258962958
"ZBED8",0.0838264857255985,2.44442151629191,0.266351665150275,0.464040815616082
"KDM3A",0.0753279761093615,5.98255863648534,0.266543431695024,0.464328247254873
"GGNBP2",0.0472963208816287,6.11584837737059,0.266581783500003,0.464333160362097
"RUVBL1",0.0714193526291811,6.33523712975494,0.266618955165348,0.464333160362097
"MYADM",0.154470097461567,6.47972922183597,0.266626609647783,0.464333160362097
"OBP2A",0.276656324845727,-2.57421488092902,0.266766793991717,0.464481950126204
"PDE4B",0.159620463057696,3.30951139606453,0.266804561329142,0.464481950126204
"S1PR1",-0.134361713360857,3.7627399465195,0.266809626518343,0.464481950126204
"LRRC29",-0.101061001326053,1.70846300978196,0.266834802381677,0.464481950126204
"ORM1",-0.436441954521936,-0.000498513291345487,0.26684601911202,0.464481950126204
"CTNNAL1",0.13489292562138,4.73636471542261,0.26702282733488,0.464743043358448
"TRPV3",-0.19030456461499,2.41655010637659,0.267112073949489,0.464851701828571
"TEP1",0.0761178978430807,4.96507427879036,0.267233768452333,0.465016801457658
"SRRM5",-0.118054270031197,0.755859999093203,0.267345453872611,0.465164452763397
"STK4",0.0589575080307396,5.81447107637561,0.267448933219708,0.465297797808474
"SGCA",-0.23859290836422,1.85073816717971,0.267488976210858,0.465320762931784
"SCAF11",0.0610533083911761,6.69366813032594,0.267612405659708,0.465451186225695
"TIMM21",0.0648157087480735,4.2079562375919,0.267683362030902,0.465451186225695
"TMEM189",0.0704350701815573,6.59232393991843,0.267688465057796,0.465451186225695
"TTLL12",0.0804897710766048,6.43852266028771,0.26770184127127,0.465451186225695
"RWDD2B",0.0592796554968003,4.30037884494301,0.267705316150621,0.465451186225695
"GFPT1",0.0783399683034642,6.72612938748981,0.267725052082862,0.465451186225695
"POLR3H",0.0591195757703665,5.60668060631256,0.267769532064952,0.465460217933559
"HACE1",0.0821581682825956,3.44576997146912,0.267783948857882,0.465460217933559
"UCK1",-0.0663595566623943,5.06374450527113,0.267917970090557,0.465646482005193
"AGAP5",-0.119210326605177,-1.85454651190934,0.267956587387628,0.465666911515241
"LY6G6E",0.42016376667499,-4.12380019729795,0.2680036992211,0.465702097634099
"ELP4",0.0659820835042519,3.62883459014348,0.268038811231312,0.465716427051699
"ZNF511",-0.0687005482645804,3.9585390199055,0.268091602496718,0.465761468158008
"SLC6A12",-0.187075878423992,0.917348100110259,0.268198299432664,0.465873804601823
"BPIFA2",-0.368792980324425,-1.92360007941127,0.26821001268683,0.465873804601823
"MED30",0.0745875963111323,3.63890892287121,0.268277967891202,0.465945153130346
"CFAP54",0.146221682523091,-0.318183862916584,0.268310355342408,0.46595471948113
"PDGFB",0.121706131439532,4.73477288161881,0.268395715374561,0.466002855518515
"EFNB1",-0.131362639210711,7.03524720716212,0.268412755018528,0.466002855518515
"PRSS46",-0.274230061249658,-3.18378590847717,0.268418720066476,0.466002855518515
"REEP5",-0.0611162764288661,7.40511934129605,0.268456510781666,0.466012289600978
"MORN1",-0.0839675403902178,2.55046962631774,0.268477919598787,0.466012289600978
"SYF2",-0.0485096810766538,5.97528045846733,0.26854726714434,0.466085990783654
"OLFML1",0.146628030049152,2.28491662699647,0.268638120205018,0.466180794121593
"PDAP1",0.0526243062319978,7.32921071192843,0.268655675412444,0.466180794121593
